Sl no.,State Name,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1806,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,2800,3500,3000,2/21/2021
1807,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/21/2021
1808,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,2/21/2021
1809,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,3000,3500,3500,2/21/2021
1810,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2100,2100,2/21/2021
1811,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,2/21/2021
1812,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2300,2200,2/21/2021
1813,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/21/2021
1814,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,560,650,600,2/21/2021
1815,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,4300,4500,4400,2/20/2021
1816,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2000,2/20/2021
1817,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,1800,2000,1800,2/20/2021
1818,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,18000,18200,18100,2/20/2021
1819,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,2/20/2021
1820,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2800,3200,3000,2/20/2021
1821,KERELA,Thiruvananthapuram,Kattakada,Amaranthus,Amaranthus,FAQ,3500,4000,3600,2/20/2021
1822,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3000,3200,3100,2/20/2021
1823,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2300,2500,2400,2/20/2021
1824,KERELA,Ernakulam,Kothamangalam,Amaranthus,Other,FAQ,2500,3000,2600,2/20/2021
1825,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1900,2000,1980,2/20/2021
1826,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3000,3400,3200,2/20/2021
1827,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,2/20/2021
1828,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,3000,3500,3400,2/20/2021
1829,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1800,2000,1900,2/20/2021
1830,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/20/2021
1831,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/20/2021
1832,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,3000,4000,3500,2/20/2021
1833,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,4300,4500,4400,2/20/2021
1834,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2400,3000,2800,2/20/2021
1835,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2400,3000,2800,2/20/2021
1836,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1400,1600,1500,2/20/2021
1837,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,3000,3500,3200,2/20/2021
1838,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/20/2021
1839,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,2/20/2021
1840,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,2/20/2021
1841,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2500,3500,3000,2/20/2021
1842,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3000,2800,2/20/2021
1843,KERELA,Thiruvananthapuram,Pothencode,Amaranthus,Other,FAQ,4000,4500,4300,2/20/2021
1844,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1700,1900,1800,2/20/2021
1845,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,3000,3000,3000,2/20/2021
1846,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,2/20/2021
1847,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/20/2021
1848,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,2/20/2021
1849,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,2/20/2021
1850,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,3500,3250,2/20/2021
1851,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,580,620,600,2/20/2021
1852,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,2/19/2021
1853,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4500,3800,2/19/2021
1854,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,3600,3800,3700,2/19/2021
1855,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,2/19/2021
1856,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,3000,3200,3100,2/19/2021
1857,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2000,2/19/2021
1858,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,2/19/2021
1859,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1800,2000,1900,2/19/2021
1860,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,18000,18150,18100,2/19/2021
1861,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,2/19/2021
1862,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2800,3200,3000,2/19/2021
1863,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3200,3600,3400,2/19/2021
1864,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3000,3200,3100,2/19/2021
1865,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2400,2600,2500,2/19/2021
1866,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,2/19/2021
1867,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3300,3700,3500,2/19/2021
1868,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,2/19/2021
1869,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,2500,3000,2900,2/19/2021
1870,KERELA,Wayanad,Manathavady,Amaranthus,Other,FAQ,1900,2200,2050,2/19/2021
1871,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/19/2021
1872,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/19/2021
1873,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,2800,2900,2900,2/19/2021
1874,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,2/19/2021
1875,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3600,4000,3800,2/19/2021
1876,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2400,3000,2800,2/19/2021
1877,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2400,3000,2800,2/19/2021
1878,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1400,1600,1500,2/19/2021
1879,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,2/19/2021
1880,KERELA,Pathanamthitta,Pandalam,Amaranthus,Amaranthus,FAQ,2800,2800,2800,2/19/2021
1881,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,3000,3500,3500,2/19/2021
1882,KERELA,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,6800,7000,6800,2/19/2021
1883,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3400,3600,3500,2/19/2021
1884,KERELA,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,2400,2700,2500,2/19/2021
1885,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,2/19/2021
1886,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3500,3000,2/19/2021
1887,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,2/19/2021
1888,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,2/19/2021
1889,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,2/19/2021
1890,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,2/19/2021
1891,KERELA,Thiruvananthapuram,Vamanapuram,Amaranthus,Other,FAQ,2800,3200,3000,2/19/2021
1892,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/19/2021
1893,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,600,650,620,2/19/2021
1894,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,2/18/2021
1895,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,2/18/2021
1896,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,3000,3200,3100,2/18/2021
1897,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,2/18/2021
1898,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,3000,3200,3100,2/18/2021
1899,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2500,3000,2500,2/18/2021
1900,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,2/18/2021
1901,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2200,2100,2/18/2021
1902,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,2/18/2021
1903,KERELA,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,1400,1500,1500,2/18/2021
1904,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,2/18/2021
1905,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,4600,5000,4800,2/18/2021
1906,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3200,3600,3400,2/18/2021
1907,KERELA,Thiruvananthapuram,Kattakada,Amaranthus,Amaranthus,FAQ,3500,4500,4000,2/18/2021
1908,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2900,3100,3000,2/18/2021
1909,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,2000,2200,2100,2/18/2021
1910,KERELA,Ernakulam,Kothamangalam,Amaranthus,Other,FAQ,2500,3000,2600,2/18/2021
1911,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,2/18/2021
1912,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3400,3800,3600,2/18/2021
1913,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,2/18/2021
1914,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/18/2021
1915,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/18/2021
1916,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1200,1600,1400,2/18/2021
1917,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,4300,4500,4400,2/18/2021
1918,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2500,3000,2800,2/18/2021
1919,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2500,3000,2800,2/18/2021
1920,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,2/18/2021
1921,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,3000,3600,3600,2/18/2021
1922,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1800,2000,1900,2/18/2021
1923,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,2/18/2021
1924,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,2/18/2021
1925,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2000,3000,2500,2/18/2021
1926,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,2/18/2021
1927,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,2/18/2021
1928,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1800,3000,2300,2/18/2021
1929,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/18/2021
1930,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,2/18/2021
1931,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,2/18/2021
1932,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,3500,3250,2/18/2021
1933,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/18/2021
1934,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,600,650,620,2/18/2021
1935,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,3000,3000,3000,2/17/2021
1936,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4500,3800,2/17/2021
1937,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,2800,3000,2900,2/17/2021
1938,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,2/17/2021
1939,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,3000,3200,3100,2/17/2021
1940,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2000,2/17/2021
1941,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,2/17/2021
1942,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2300,2100,2/17/2021
1943,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,18000,18150,18100,2/17/2021
1944,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,2/17/2021
1945,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,4600,5000,4800,2/17/2021
1946,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3200,3600,3400,2/17/2021
1947,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,3000,3200,3100,2/17/2021
1948,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1900,2100,2000,2/17/2021
1949,KERELA,Ernakulam,Kothamangalam,Amaranthus,Other,FAQ,2400,3000,2600,2/17/2021
1950,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1700,1800,1750,2/17/2021
1951,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3200,3600,3400,2/17/2021
1952,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,2/17/2021
1953,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/17/2021
1954,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/17/2021
1955,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1200,1600,1400,2/17/2021
1956,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,3000,3100,3000,2/17/2021
1957,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3600,4000,3800,2/17/2021
1958,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2500,3000,2800,2/17/2021
1959,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2500,3000,2800,2/17/2021
1960,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1700,1900,1800,2/17/2021
1961,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,2/17/2021
1962,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,3000,3500,3500,2/17/2021
1963,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2200,2100,2/17/2021
1964,KERELA,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,3000,3400,3000,2/17/2021
1965,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1500,1800,1600,2/17/2021
1966,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,2/17/2021
1967,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,2/17/2021
1968,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3500,3000,2/17/2021
1969,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,2/17/2021
1970,KERELA,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,2000,2200,2000,2/17/2021
1971,KERELA,Pathanamthitta,Ranniangadi,Amaranthus,Amaranthus,FAQ,2300,2500,2400,2/17/2021
1972,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2400,2200,2/17/2021
1973,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,2/17/2021
1974,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,2/17/2021
1975,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,2/17/2021
1976,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,3500,3250,2/17/2021
1977,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/17/2021
1978,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,600,650,620,2/17/2021
1979,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,2800,2800,2800,2/16/2021
1980,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,2/16/2021
1981,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,2700,2900,2800,2/16/2021
1982,KERELA,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,2000,3000,2500,2/16/2021
1983,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2500,2/16/2021
1984,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,2/16/2021
1985,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2300,2100,2/16/2021
1986,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,1600,1800,1700,2/16/2021
1987,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,18000,18200,18100,2/16/2021
1988,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,2/16/2021
1989,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,4600,5000,4800,2/16/2021
1990,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3200,3600,3400,2/16/2021
1991,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2900,3100,3000,2/16/2021
1992,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1900,2100,2000,2/16/2021
1993,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,2/16/2021
1994,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3200,3600,3400,2/16/2021
1995,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,2/16/2021
1996,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,3000,3500,3200,2/16/2021
1997,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/16/2021
1998,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/16/2021
1999,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,4300,4500,4400,2/16/2021
2000,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2500,3000,2800,2/16/2021
2001,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2500,3000,2800,2/16/2021
2002,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1900,2100,2000,2/16/2021
2003,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,2/16/2021
2004,KERELA,Pathanamthitta,Pandalam,Amaranthus,Amaranthus,FAQ,2800,2800,2800,2/16/2021
2005,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,3000,3000,2/16/2021
2006,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2300,2200,2/16/2021
2007,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,2/16/2021
2008,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2500,3500,3000,2/16/2021
2009,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1900,2100,2000,2/16/2021
2010,KERELA,Kollam,Sasthamkotta,Amaranthus,Other,FAQ,4000,4600,4300,2/16/2021
2011,KERELA,Kottayam,Thalayolaparambu,Amaranthus,Amaranthus,FAQ,2000,2500,2300,2/16/2021
2012,KERELA,Kozhikode(Calicut),Thamarassery,Amaranthus,Other,FAQ,1800,2400,2000,2/16/2021
2013,KERELA,Malappuram,Thirurrangadi,Amaranthus,Other,FAQ,2100,2100,2100,2/16/2021
2014,KERELA,Idukki,Thodupuzha,Amaranthus,Other,FAQ,1600,1800,1800,2/16/2021
2015,KERELA,Thirssur,Thrissur,Amaranthus,Amaranthus,FAQ,1500,1700,1600,2/16/2021
2016,KERELA,Palakad,Vadakkenchery,Amaranthus,Other,FAQ,3000,3500,3250,2/16/2021
2017,KERELA,Thiruvananthapuram,Vamanapuram,Amaranthus,Other,FAQ,3500,4000,3800,2/16/2021
2018,KERELA,Palakad,Vithinasserri,Amaranthus,Amaranthus,FAQ,1500,1500,1500,2/16/2021
2019,,Unokoti,Pabiacherra,Amaranthus,Amaranthus,FAQ,600,650,620,2/16/2021
2020,KERELA,Idukki,Adimali,Amaranthus,Amaranthus,FAQ,2800,2800,2800,2/15/2021
2021,KERELA,Ernakulam,Aluva,Amaranthus,Amaranthus,FAQ,3000,4000,3500,2/15/2021
2022,KERELA,Kollam,Anchal,Amaranthus,Other,FAQ,3000,3200,3100,2/15/2021
2023,KERELA,Thiruvananthapuram,Anyara(EEC),Amaranthus,Amaranthus,FAQ,3200,3500,3300,2/15/2021
2024,KERELA,Thiruvananthapuram,Attingal,Amaranthus,Other,FAQ,2000,2500,2500,2/15/2021
2025,KERELA,Thiruvananthapuram,Chala,Amaranthus,Amaranthus,FAQ,3500,3550,3524,2/15/2021
2026,KERELA,Thirssur,Chalakudy,Amaranthus,Other,FAQ,2000,2200,2100,2/15/2021
2027,KERELA,Thirssur,Chelakkara,Amaranthus,Other,FAQ,2000,2200,2100,2/15/2021
2028,KERELA,Alappuzha,Cherthala,Amaranthus,Other,FAQ,18100,18250,18200,2/15/2021
2029,KERELA,Pathanamthitta,Ezhamkulam,Amaranthus,Other,FAQ,1500,1600,1600,2/15/2021
2030,KERELA,Alappuzha,Harippad,Amaranthus,Other,FAQ,3000,3500,3000,2/15/2021
2031,KERELA,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,4600,5000,4800,2/15/2021
2032,KERELA,Kasargod,Kanjangadu,Amaranthus,Other,FAQ,3200,3600,3400,2/15/2021
2033,KERELA,Kasargod,Kasargod,Amaranthus,Other,FAQ,1800,2000,1900,2/15/2021
2034,KERELA,Alappuzha,Kayamkulam,Amaranthus,Other,FAQ,2900,3100,3000,2/15/2021
2035,KERELA,Malappuram,Kondotty,Amaranthus,Other,FAQ,1900,2100,2000,2/15/2021
2036,KERELA,Malappuram,Kottakkal,Amaranthus,Other,FAQ,1800,1900,1850,2/15/2021
2037,KERELA,Kollam,Kottarakkara,Amaranthus,Other,FAQ,3400,3800,3600,2/15/2021
2038,KERELA,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,2000,2400,2200,2/15/2021
2039,KERELA,Alappuzha,Madhavapuram,Amaranthus,Other,FAQ,2800,3200,3000,2/15/2021
2040,KERELA,Malappuram,Manjeri,Amaranthus,Other,FAQ,1600,1700,1650,2/15/2021
2041,KERELA,Kasargod,Manjeswaram,Amaranthus,Amaranthus,FAQ,3200,4000,3600,2/15/2021
2042,KERELA,Kozhikode(Calicut),Mukkom,Amaranthus,Amaranthus,FAQ,1200,1600,1400,2/15/2021
2043,KERELA,Thiruvananthapuram,Nedumangadu,Amaranthus,Amaranthus,FAQ,3000,3100,3100,2/15/2021
2044,KERELA,Idukki,Nedumkandam,Amaranthus,Other,FAQ,3500,3500,3500,2/15/2021
2045,KERELA,Kasargod,Neeleswaram,Amaranthus,Other,FAQ,2500,3500,3000,2/15/2021
2046,KERELA,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,3600,4000,3800,2/15/2021
2047,KERELA,Palakad,Palakkad,Amaranthus,Other,FAQ,2400,3000,2800,2/15/2021
2048,KERELA,Palakad,Palakkad,Amaranthus,Amaranthus,FAQ,2400,3000,2800,2/15/2021
2049,KERELA,Kozhikode(Calicut),Palayam,Amaranthus,Other,FAQ,1400,1600,1500,2/15/2021
2050,KERELA,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,3000,3400,3200,2/15/2021
2051,KERELA,Pathanamthitta,Parakkodu,Amaranthus,Other,FAQ,2500,3000,3000,2/15/2021
2052,KERELA,Malappuram,Parappanangadi,Amaranthus,Other,FAQ,2100,2200,2200,2/15/2021
2053,KERELA,Thiruvananthapuram,Parassala,Amaranthus,Amaranthus,FAQ,3000,3500,3000,2/15/2021
2054,KERELA,Palakad,Pattambi,Amaranthus,Other,FAQ,1500,1800,1600,2/15/2021
2055,KERELA,Kannur,Payyannur,Amaranthus,Other,FAQ,3300,3500,3400,2/15/2021
2056,KERELA,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,2300,2600,2500,2/15/2021
2057,KERELA,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,2300,3300,2800,2/15/2021
2058,KERELA,Ernakulam,Piravam,Amaranthus,Other,FAQ,2000,3000,2500,2/15/2021
2059,KERELA,Wayanad,Pulpally,Amaranthus,Other,FAQ,1800,2000,1900,2/15/2021
2060,KERELA,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,2200,2300,2200,2/15/2021
