"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"590","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1400","1500","1450","4/2/2021"
"591","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","800","1000","900","4/2/2021"
"592","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","800","1200","1000","4/2/2021"
"593","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1200","900","4/2/2021"
"594","ODISHA","Balasore","Nilagiri","Water Melon","Other","Large","1200","1400","1300","4/2/2021"
"595","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1100","800","4/2/2021"
"596","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1100","2100","1600","4/2/2021"
"597","PUNJAB","Sangrur","Bhawanigarh","Water Melon","Other","Medium","1700","1700","1700","4/2/2021"
"598","PUNJAB","Faridkot","Faridkot","Water Melon","Other","Large","2000","2000","2000","4/2/2021"
"599","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1800","2000","1900","4/2/2021"
"600","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","600","1200","800","4/2/2021"
"601","PUNJAB","Ludhiana","Ludhiana","Water Melon","Other","Medium","800","1500","1000","4/2/2021"
"602","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","800","1200","1000","4/2/2021"
"603","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1200","2000","1500","4/2/2021"
"604","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Water Melon","Other","Medium","1700","1800","1760","4/2/2021"
"605","PUNJAB","Pathankot","Pathankot","Water Melon","Other","Medium","1500","1700","1600","4/2/2021"
"606","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1200","1900","1650","4/2/2021"
"607","PUNJAB","Sangrur","Sunam","Water Melon","Other","Medium","1000","1500","1300","4/2/2021"
"608","PUNJAB","Ferozpur","Zira","Water Melon","Other","Large","1200","1600","1400","4/2/2021"
"609","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","700","1100","900","4/2/2021"
"610","UTTAR PRADESH","Aligarh","Aligarh","Water Melon","Water Melon","Medium","750","850","800","4/2/2021"
"611","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","1000","1300","1200","4/2/2021"
"612","UTTAR PRADESH","Ghaziabad","Noida","Water Melon","Water Melon","Medium","1000","1250","1200","4/2/2021"
"613","UTTAR PRADESH","Muzaffarnagar","Thanabhawan","Water Melon","Water Melon","Medium","500","600","560","4/2/2021"
"614","UTTARAKHAND","Dehradoon","Rishikesh","Water Melon","Other","Small","1500","2000","1600","4/2/2021"
"615","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","1000","1200","1100","4/1/2021"
"616","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","4/1/2021"
"617","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","4/1/2021"
"618","HARYANA","Faridabad","Faridabad","Water Melon","Other","Large","800","1000","900","4/1/2021"
"619","HARYANA","Gurgaon","Gurgaon","Water Melon","Other","Large","1200","1600","1400","4/1/2021"
"620","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1500","1500","1500","4/1/2021"
"621","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1200","2015","1400","4/1/2021"
"622","HIMACHAL PRADESH","Hamirpur","Hamirpur","Water Melon","Other","Medium","2000","2200","2100","4/1/2021"
"623","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","2000","2400","2200","4/1/2021"
"624","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","500","1500","1000","4/1/2021"
"625","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","800","1200","1000","4/1/2021"
"626","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1500","1600","1550","4/1/2021"
"627","KERELA","Idukki","Nedumkandam","Water Melon","Other","Medium","1800","1800","1800","4/1/2021"
"628","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Medium","940","1180","1050","4/1/2021"
"629","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","400","600","500","4/1/2021"
"630","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","800","1200","1000","4/1/2021"
"631","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1000","800","4/1/2021"
"632","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","1000","700","4/1/2021"
"633","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","1000","750","4/1/2021"
"634","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","500","1750","1000","4/1/2021"
"635","ODISHA","Balasore","Nilagiri","Water Melon","Other","Large","1300","1400","1350","4/1/2021"
"636","ODISHA","Angul","Talcher","Water Melon","Other","Large","800","1500","1200","4/1/2021"
"637","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1100","700","4/1/2021"
"638","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","700","1300","800","4/1/2021"
"639","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","800","1200","1000","4/1/2021"
"640","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1200","1500","1350","4/1/2021"
"641","PUNJAB","Ferozpur","Zira","Water Melon","Other","Large","1200","1600","1400","4/1/2021"
"642","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","800","1150","1000","4/1/2021"
"643","UTTAR PRADESH","Muzaffarnagar","Thanabhawan","Water Melon","Water Melon","Medium","500","600","550","4/1/2021"
"644","UTTAR PRADESH","Varanasi","Varanasi(F&V)","Water Melon","Water Melon","Medium","1150","1350","1280","4/1/2021"
"645","UTTARAKHAND","Dehradoon","Rishikesh","Water Melon","Other","Small","1800","2500","2000","4/1/2021"
"646","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","1100","1300","1200","3/31/2021"
"647","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","3/31/2021"
"648","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","3/31/2021"
"649","HARYANA","Faridabad","Faridabad","Water Melon","Other","Large","800","1000","900","3/31/2021"
"650","HARYANA","Sonipat","Gohana","Water Melon","Other","Large","800","1000","800","3/31/2021"
"651","HARYANA","Gurgaon","Gurgaon","Water Melon","Other","Medium","1200","1500","1350","3/31/2021"
"652","HARYANA","Fatehabad","Jakhal","Water Melon","Other","Medium","1200","1200","1200","3/31/2021"
"653","HARYANA","Kurukshetra","Ladwa","Water Melon","Water Melon","Medium","1500","2000","1750","3/31/2021"
"654","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1150","1700","1200","3/31/2021"
"655","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","1800","1500","3/31/2021"
"656","HIMACHAL PRADESH","Chamba","Chamba","Water Melon","Other","Medium","2000","2500","2250","3/31/2021"
"657","HIMACHAL PRADESH","Hamirpur","Hamirpur","Water Melon","Other","Medium","2000","2000","2000","3/31/2021"
"658","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","1800","2000","1900","3/31/2021"
"659","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Water Melon","Other","Medium","4000","4500","4250","3/31/2021"
"660","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1600","1200","3/31/2021"
"661","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","800","1200","1000","3/31/2021"
"662","KERELA","Malappuram","Kondotty","Water Melon","Other","Medium","2300","2500","2400","3/31/2021"
"663","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1500","1600","1550","3/31/2021"
"664","MADHYA PRADESH","Bhopal","Bhopal(F&V)","Water Melon","Other","Medium","800","1000","900","3/31/2021"
"665","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","800","1000","900","3/31/2021"
"666","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Medium","950","1210","1080","3/31/2021"
"667","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","400","1000","800","3/31/2021"
"668","MADHYA PRADESH","Sheopur","Syopurkalan(F&V)","Water Melon","Other","Medium","1000","1200","1100","3/31/2021"
"669","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","350","650","550","3/31/2021"
"670","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","800","1000","900","3/31/2021"
"671","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","800","700","3/31/2021"
"672","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","900","650","3/31/2021"
"673","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","1000","750","3/31/2021"
"674","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","500","1750","1000","3/31/2021"
"675","ODISHA","Angul","Angaura","Water Melon","Other","Medium","1000","1500","1200","3/31/2021"
"676","ODISHA","Sundergarh","Bonai","Water Melon","Other","Medium","2000","4000","4000","3/31/2021"
"677","ODISHA","Sundergarh","Bonai","Water Melon","Other","Small","2000","4000","4000","3/31/2021"
"678","ODISHA","Sundergarh","Bonai","Water Melon","Other","Large","2000","4000","4000","3/31/2021"
"679","ODISHA","Balasore","Nilagiri","Water Melon","Other","Large","1000","1100","1050","3/31/2021"
"680","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1550","1870","1672","3/31/2021"
"681","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1100","800","3/31/2021"
"682","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1200","2000","1600","3/31/2021"
"683","PUNJAB","Patiala","Dudhansadhan","Water Melon","Other","Medium","1800","2000","1900","3/31/2021"
"684","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1600","2000","1800","3/31/2021"
"685","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","800","1000","900","3/31/2021"
"686","PUNJAB","Fazilka","Jalalabad","Water Melon","Other","Large","1300","1300","1300","3/31/2021"
"687","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1200","800","3/31/2021"
"688","PUNJAB","Ludhiana","Ludhiana","Water Melon","Other","Medium","800","1400","1000","3/31/2021"
"689","PUNJAB","Sangrur","Malerkotla","Water Melon","Other","Large","1300","1800","1600","3/31/2021"
"690","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","800","1200","1000","3/31/2021"
"691","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1000","1000","1000","3/31/2021"
"692","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Water Melon","Other","Medium","1700","1800","1730","3/31/2021"
"693","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1500","1250","3/31/2021"
"694","PUNJAB","Ferozpur","Zira","Water Melon","Other","Large","1200","1600","1400","3/31/2021"
"695","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","800","1200","1000","3/31/2021"
"696","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Small","2100","2200","2150","3/31/2021"
"697","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Medium","2500","2600","2550","3/31/2021"
"698","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Large","2700","2750","2725","3/31/2021"
"699","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","900","1150","1050","3/31/2021"
"700","UTTAR PRADESH","Ghaziabad","Noida","Water Melon","Water Melon","Medium","980","1185","1150","3/31/2021"
"701","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","3/30/2021"
"702","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","3/30/2021"
"703","HARYANA","Hissar","Barwala(Hisar)","Water Melon","Other","Medium","1500","1600","1600","3/30/2021"
"704","HARYANA","Gurgaon","Gurgaon","Water Melon","Other","Large","1200","1500","1350","3/30/2021"
"705","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1700","1700","1700","3/30/2021"
"706","HARYANA","Panipat","Samalkha","Water Melon","Other","Large","700","700","700","3/30/2021"
"707","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1200","1800","1400","3/30/2021"
"708","HIMACHAL PRADESH","Hamirpur","Hamirpur","Water Melon","Other","Medium","2000","2000","2000","3/30/2021"
"709","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","500","1500","1000","3/30/2021"
"710","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","800","1500","1000","3/30/2021"
"711","KERELA","Kottayam","Athirampuzha","Water Melon","Other","Medium","1500","1700","1600","3/30/2021"
"712","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1500","1600","1550","3/30/2021"
"713","MADHYA PRADESH","Khargone","Badwaha","Water Melon","Other","Small","1000","1550","1250","3/30/2021"
"714","MADHYA PRADESH","Bhopal","Bhopal(F&V)","Water Melon","Other","Medium","800","1000","900","3/30/2021"
"715","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","800","1000","900","3/30/2021"
"716","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Medium","980","1230","1050","3/30/2021"
"717","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","400","1000","800","3/30/2021"
"718","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","600","1000","800","3/30/2021"
"719","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","1500","1000","3/30/2021"
"720","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","1200","800","3/30/2021"
"721","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","500","2750","1100","3/30/2021"
"722","ODISHA","Mayurbhanja","Baripada","Water Melon","Water Melon","Medium","1200","1800","1500","3/30/2021"
"723","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1680","1915","1774","3/30/2021"
"724","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1300","2000","1650","3/30/2021"
"725","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","500","800","650","3/30/2021"
"726","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","2500","2000","3/30/2021"
"727","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1100","1300","1200","3/30/2021"
"728","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","700","1200","850","3/30/2021"
"729","PUNJAB","Ludhiana","Ludhiana","Water Melon","Other","Medium","900","1400","1000","3/30/2021"
"730","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","900","1200","1050","3/30/2021"
"731","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1200","2000","1600","3/30/2021"
"732","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1000","1500","1330","3/30/2021"
"733","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1000","1500","1250","3/30/2021"
"734","PUNJAB","Ferozpur","Zira","Water Melon","Other","Large","2000","2400","2200","3/30/2021"
"735","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1000","1400","1200","3/30/2021"
"736","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","900","1100","1000","3/30/2021"
"737","UTTAR PRADESH","Ghaziabad","Noida","Water Melon","Water Melon","Medium","1000","1200","1165","3/30/2021"
"738","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","3/29/2021"
"739","HARYANA","Gurgaon","Gurgaon","Water Melon","Other","Large","1000","1500","1250","3/29/2021"
"740","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1400","2000","1500","3/29/2021"
"741","HIMACHAL PRADESH","Hamirpur","Hamirpur","Water Melon","Other","Medium","2000","2000","2000","3/29/2021"
"742","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","600","1500","1000","3/29/2021"
"743","KARNATAKA","Udupi","Udupi","Water Melon","Water Melon","FAQ","800","1500","1000","3/29/2021"
"744","KERELA","Kottayam","Athirampuzha","Water Melon","Other","Medium","1500","1700","1600","3/29/2021"
"745","KERELA","Malappuram","Kondotty","Water Melon","Other","Medium","2200","2400","2300","3/29/2021"
"746","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1400","1500","1450","3/29/2021"
"747","KERELA","Malappuram","Manjeri","Water Melon","Other","Large","1000","1100","1050","3/29/2021"
"748","MADHYA PRADESH","Bhopal","Bhopal(F&V)","Water Melon","Other","Medium","600","1000","800","3/29/2021"
"749","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","500","700","600","3/29/2021"
"750","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","900","700","3/29/2021"
"751","ODISHA","Mayurbhanja","Baripada","Water Melon","Water Melon","Medium","1200","1800","1500","3/29/2021"
"752","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1100","600","3/29/2021"
"753","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1300","2000","1650","3/29/2021"
"754","PUNJAB","Sangrur","Bhawanigarh","Water Melon","Other","Medium","1600","1600","1600","3/29/2021"
"755","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","1000","1000","1000","3/29/2021"
"756","PUNJAB","Sangrur","Dhuri","Water Melon","Other","Medium","1400","1500","1450","3/29/2021"
"757","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1400","2000","1700","3/29/2021"
"758","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1200","1400","1300","3/29/2021"
"759","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1200","700","3/29/2021"
"760","PUNJAB","Sangrur","Lehra Gaga","Water Melon","Other","Medium","1500","1700","1700","3/29/2021"
"761","PUNJAB","Ludhiana","Ludhiana","Water Melon","Other","Medium","800","1400","1000","3/29/2021"
"762","PUNJAB","Sangrur","Malerkotla","Water Melon","Other","Large","1400","1900","1700","3/29/2021"
"763","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","900","1200","1050","3/29/2021"
"764","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1000","1500","1200","3/29/2021"
"765","PUNJAB","Ferozpur","Zira","Water Melon","Other","Large","1000","1500","1200","3/29/2021"
"766","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","1000","1200","1100","3/28/2021"
"767","GOA","North Goa","Mapusa","Water Melon","Water Melon","Medium","1200","1200","1200","3/28/2021"
"768","HARYANA","Hissar","Barwala(Hisar)","Water Melon","Other","Medium","1800","1800","1800","3/28/2021"
"769","HARYANA","Faridabad","Faridabad","Water Melon","Other","Large","800","1000","900","3/28/2021"
"770","MADHYA PRADESH","Dhar","Dhar(F&V)","Water Melon","Other","Medium","1200","2400","1800","3/28/2021"
"771","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","900","1100","1000","3/28/2021"
"772","MAHARASHTRA","Sholapur","Akluj","Water Melon","Other","FAQ","400","600","500","3/28/2021"
"773","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","800","700","3/28/2021"
"774","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","1000","750","3/28/2021"
"775","ODISHA","Mayurbhanja","Baripada","Water Melon","Other","Small","1000","1200","1100","3/28/2021"
"776","ODISHA","Mayurbhanja","Baripada","Water Melon","Water Melon","Medium","1200","1800","1500","3/28/2021"
"777","PUNJAB","Sangrur","Lehra Gaga","Water Melon","Other","Medium","1500","1700","1700","3/28/2021"
"778","PUNJAB","Sangrur","Malerkotla","Water Melon","Other","Large","1500","1800","1700","3/28/2021"
"779","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1200","1500","1350","3/28/2021"
"780","RAJASTHAN","Ajmer","Ajmer(F&V)","Water Melon","Other","Large","1000","1600","1300","3/28/2021"
"781","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1000","1400","1200","3/28/2021"
"782","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","1200","1400","1300","3/27/2021"
"783","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","600","600","600","3/27/2021"
"784","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","3/27/2021"
"785","HARYANA","Faridabad","Ballabhgarh","Water Melon","Other","Medium","900","1100","1000","3/27/2021"
"786","HARYANA","Gurgaon","Gurgaon","Water Melon","Other","Large","1200","1500","1350","3/27/2021"
"787","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1700","1700","1700","3/27/2021"
"788","HARYANA","Kurukshetra","Shahabad","Water Melon","Water Melon","Medium","1500","1800","1500","3/27/2021"
"789","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","1800","2000","1900","3/27/2021"
"790","HIMACHAL PRADESH","Shimla","Shimla","Water Melon","Water Melon","Medium","2500","3000","2700","3/27/2021"
"791","KERELA","Malappuram","Kondotty","Water Melon","Other","Medium","1400","1600","1500","3/27/2021"
"792","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1600","1700","1650","3/27/2021"
"793","KERELA","Idukki","Thodupuzha","Water Melon","Other","Medium","1600","1800","1800","3/27/2021"
"794","MADHYA PRADESH","Khargone","Badwaha","Water Melon","Other","Medium","700","920","750","3/27/2021"
"795","MADHYA PRADESH","Bhopal","Bhopal(F&V)","Water Melon","Other","Medium","600","1000","800","3/27/2021"
"796","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","900","1050","1000","3/27/2021"
"797","MADHYA PRADESH","Hoshangabad","Hoshangabad","Water Melon","Water Melon","Medium","1010","1240","1080","3/27/2021"
"798","MADHYA PRADESH","Indore","Indore(F&V)","Water Melon","Water Melon","Medium","400","1000","800","3/27/2021"
"799","MADHYA PRADESH","Sheopur","Syopurkalan(F&V)","Water Melon","Other","Medium","1000","1200","1100","3/27/2021"
"800","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","800","1000","900","3/27/2021"
"801","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","500","1200","850","3/27/2021"
"802","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","1000","750","3/27/2021"
"803","MAHARASHTRA","Sholapur","Solapur","Water Melon","Other","FAQ","700","1500","800","3/27/2021"
"804","ODISHA","Angul","Angaura","Water Melon","Other","Medium","800","1200","1000","3/27/2021"
"805","ODISHA","Sundergarh","Bonai","Water Melon","Other","Medium","2000","3000","2000","3/27/2021"
"806","ODISHA","Balasore","Nilagiri","Water Melon","Other","Large","1000","1100","1050","3/27/2021"
"807","PUNJAB","Fazilka","Abohar","Water Melon","Water Melon","Medium","1500","2050","1680","3/27/2021"
"808","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Water Melon","Other","Medium","500","1000","700","3/27/2021"
"809","PUNJAB","Barnala","Barnala","Water Melon","Other","Large","1600","2000","1800","3/27/2021"
"810","PUNJAB","Hoshiarpur","Dasuya","Water Melon","Other","Medium","1000","1000","1000","3/27/2021"
"811","PUNJAB","Ferozpur","Firozepur City","Water Melon","Other","Medium","1500","2000","1750","3/27/2021"
"812","PUNJAB","Gurdaspur","Gurdaspur","Water Melon","Other","Medium","1000","1200","1100","3/27/2021"
"813","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Water Melon","Water Melon","Medium","500","1000","750","3/27/2021"
"814","PUNJAB","Ludhiana","Ludhiana","Water Melon","Other","Medium","800","1400","1000","3/27/2021"
"815","PUNJAB","Sangrur","Malerkotla","Water Melon","Other","Large","1200","1600","1500","3/27/2021"
"816","PUNJAB","Muktsar","Muktsar","Water Melon","Other","Medium","800","1200","1000","3/27/2021"
"817","PUNJAB","Patiala","Nabha","Water Melon","Other","Medium","1400","2300","1900","3/27/2021"
"818","PUNJAB","Patiala","Patran","Water Melon","Other","Medium","1000","1200","1100","3/27/2021"
"819","PUNJAB","Patiala","Rajpura","Water Melon","Other","Medium","1200","1400","1300","3/27/2021"
"820","PUNJAB","Ferozpur","Zira","Water Melon","Other","Large","1300","1500","1400","3/27/2021"
"821","RAJASTHAN","Alwar","Alwar(FV)","Water Melon","Other","Large","1000","1300","1150","3/27/2021"
"822","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Large","2500","2700","2600","3/27/2021"
"823","TRIPURA","North Tripura","Panisagar","Water Melon","Other","Medium","2300","2500","2400","3/27/2021"
"824","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","800","900","850","3/27/2021"
"825","UTTAR PRADESH","Ghaziabad","Noida","Water Melon","Water Melon","Medium","1000","1250","1200","3/27/2021"
"826","CHHATTISGARH","Durg","Durg","Water Melon","Water Melon","Medium","1400","1600","1500","3/26/2021"
"827","CHHATTISGARH","Bilaspur","Tiphra","Water Melon","Water Melon","Large","500","500","500","3/26/2021"
"828","GUJARAT","Surendranagar","Vadhvan","Water Melon","Water Melon","Medium","500","1000","750","3/26/2021"
"829","HARYANA","Ambala","Naraingarh","Water Melon","Water Melon","Medium","1500","2000","1800","3/26/2021"
"830","HIMACHAL PRADESH","Kangra","Kangra","Water Melon","Water Melon","Medium","1800","2200","2000","3/26/2021"
"831","KARNATAKA","Bangalore","Binny Mill (F&V), Bangalore","Water Melon","Water Melon","FAQ","800","1600","1200","3/26/2021"
"832","KERELA","Kottayam","Athirampuzha","Water Melon","Other","Medium","1600","1800","1700","3/26/2021"
"833","KERELA","Malappuram","Kottakkal","Water Melon","Other","Medium","1550","1650","1600","3/26/2021"
"834","MADHYA PRADESH","Harda","Harda(F&V)","Water Melon","Water Melon","Medium","700","850","800","3/26/2021"
"835","MAHARASHTRA","Mumbai","Fruit Market","Water Melon","Other","FAQ","600","1000","800","3/26/2021"
"836","MAHARASHTRA","Pune","Pune","Water Melon","Other","FAQ","500","800","700","3/26/2021"
"837","MAHARASHTRA","Sangli","Sangli(Phale, Bhajipura Market)","Water Melon","Other","FAQ","400","1200","800","3/26/2021"
"838","MAHARASHTRA","Ahmednagar","Shrirampur","Water Melon","Other","FAQ","500","1000","750","3/26/2021"
"839","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Water Melon","Other","Medium","1600","1700","1690","3/26/2021"
"840","","Bhadohi(Sant Ravi Nagar)","Gopiganj","Water Melon","Water Melon","Medium","800","800","800","3/26/2021"
"841","UTTAR PRADESH","Hathras","Haathras","Water Melon","Water Melon","Medium","700","1000","800","3/26/2021"
"842","UTTAR PRADESH","Ghaziabad","Noida","Water Melon","Water Melon","Medium","1000","1300","1250","3/26/2021"
