"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"488","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4880","5095","4980","3/21/2021"
"489","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4740","4825","4780","3/21/2021"
"490","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4600","4890","4760","3/21/2021"
"491","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4810","4900","4860","3/21/2021"
"492","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","5500","6600","5600","3/21/2021"
"493","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4800","4850","4830","3/21/2021"
"494","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7100","6925","3/21/2021"
"495","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6090","6110","6100","3/21/2021"
"496","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8200","8500","8400","3/20/2021"
"497","MADHYA PRADESH","Mandla","Bichhiya","White Peas","Other","FAQ","4100","4100","4100","3/20/2021"
"498","MADHYA PRADESH","Chhatarpur","LavKush Nagar(Laundi)","White Peas","White Peas","FAQ","4550","5010","4700","3/20/2021"
"499","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","4000","4200","4100","3/20/2021"
"500","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3850","4022","3900","3/20/2021"
"501","MADHYA PRADESH","Dindori","Shahpura","White Peas","Other","FAQ","3500","3700","3600","3/20/2021"
"502","MADHYA PRADESH","Raisen","Udaipura","White Peas","Other","FAQ","4500","4895","4700","3/20/2021"
"503","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6640","6800","6720","3/20/2021"
"504","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4600","5300","5150","3/20/2021"
"505","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6625","6725","6680","3/20/2021"
"506","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7025","7125","7075","3/20/2021"
"507","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4500","4700","4600","3/20/2021"
"508","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4600","5000","4750","3/20/2021"
"509","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5500","5650","5600","3/20/2021"
"510","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7080","7130","7100","3/20/2021"
"511","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8200","8300","8250","3/20/2021"
"512","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6000","6200","6100","3/20/2021"
"513","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4770","4820","4800","3/20/2021"
"514","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4880","5095","4985","3/20/2021"
"515","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6600","6800","6780","3/20/2021"
"516","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4760","4840","4800","3/20/2021"
"517","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4500","4700","4600","3/20/2021"
"518","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4550","4800","4680","3/20/2021"
"519","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4850","4900","4875","3/20/2021"
"520","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","5900","7000","6000","3/20/2021"
"521","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4800","4900","4850","3/20/2021"
"522","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7100","6940","3/20/2021"
"523","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6340","6360","6350","3/20/2021"
"524","UTTAR PRADESH","Ambedkarnagar","Tanda","White Peas","White Peas","FAQ","5480","5590","5520","3/20/2021"
"525","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6235","6315","6285","3/20/2021"
"526","CHHATTISGARH","Dhamtari","Kurud","White Peas","White Peas","FAQ","3550","3821","3550","3/19/2021"
"527","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8200","8500","8400","3/19/2021"
"528","MADHYA PRADESH","Mandla","Bichhiya","White Peas","Other","FAQ","4400","4400","4400","3/19/2021"
"529","MADHYA PRADESH","Jabalpur","Jabalpur","White Peas","White Peas","FAQ","3650","4470","3920","3/19/2021"
"530","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3830","4010","3950","3/19/2021"
"531","MADHYA PRADESH","Dindori","Shahpura","White Peas","Other","FAQ","3600","3800","3700","3/19/2021"
"532","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6850","8015","6935","3/19/2021"
"533","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4600","5300","5150","3/19/2021"
"534","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6825","6935","6885","3/19/2021"
"535","","Badaun","Badayoun","White Peas","White Peas","FAQ","5900","6000","5950","3/19/2021"
"536","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7100","7180","7140","3/19/2021"
"537","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4700","4900","4800","3/19/2021"
"538","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4600","5000","4700","3/19/2021"
"539","","Gautam Budh Nagar","Dadri","White Peas","White Peas","FAQ","8050","8250","8150","3/19/2021"
"540","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5450","5600","5500","3/19/2021"
"541","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7070","7130","7100","3/19/2021"
"542","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8200","8300","8250","3/19/2021"
"543","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","6270","6290","6280","3/19/2021"
"544","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6600","6800","6680","3/19/2021"
"545","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4700","4760","4741","3/19/2021"
"546","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4880","5095","4980","3/19/2021"
"547","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6700","6880","6780","3/19/2021"
"548","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4800","4900","4840","3/19/2021"
"549","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4700","4850","4800","3/19/2021"
"550","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4450","4660","4580","3/19/2021"
"551","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4830","4900","4860","3/19/2021"
"552","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6100","7200","6200","3/19/2021"
"553","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4660","4750","4700","3/19/2021"
"554","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7010","6925","3/19/2021"
"555","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6390","6410","6400","3/19/2021"
"556","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6245","6300","6280","3/19/2021"
"557","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8200","8500","8400","3/18/2021"
"558","MADHYA PRADESH","Jabalpur","Jabalpur","White Peas","White Peas","FAQ","3805","4805","4700","3/18/2021"
"559","MADHYA PRADESH","Chhatarpur","LavKush Nagar(Laundi)","White Peas","White Peas","FAQ","4380","5000","4600","3/18/2021"
"560","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","4000","4000","4000","3/18/2021"
"561","MADHYA PRADESH","Jabalpur","Paatan","White Peas","Other","FAQ","3945","4885","4385","3/18/2021"
"562","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3850","4070","3950","3/18/2021"
"563","MADHYA PRADESH","Dindori","Shahpura","White Peas","Other","FAQ","3500","3700","3600","3/18/2021"
"564","MADHYA PRADESH","Raisen","Udaipura","White Peas","Other","FAQ","4400","4800","4650","3/18/2021"
"565","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6840","8000","6925","3/18/2021"
"566","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4600","5300","5100","3/18/2021"
"567","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6865","6925","6890","3/18/2021"
"568","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7100","7200","7150","3/18/2021"
"569","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4500","5000","4725","3/18/2021"
"570","","Gautam Budh Nagar","Dadri","White Peas","White Peas","FAQ","8050","8250","8150","3/18/2021"
"571","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7200","7240","7220","3/18/2021"
"572","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8200","8300","8250","3/18/2021"
"573","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6800","7000","6930","3/18/2021"
"574","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5740","5780","5761","3/18/2021"
"575","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4870","5095","4975","3/18/2021"
"576","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6700","6850","6750","3/18/2021"
"577","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4830","4900","4865","3/18/2021"
"578","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4800","4965","4950","3/18/2021"
"579","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6100","7200","6200","3/18/2021"
"580","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4500","4600","4550","3/18/2021"
"581","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7100","6910","3/18/2021"
"582","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6840","6860","6850","3/18/2021"
"583","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6275","6330","6300","3/18/2021"
"584","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8200","8500","8400","3/17/2021"
"585","MADHYA PRADESH","Jabalpur","Jabalpur","White Peas","White Peas","FAQ","3975","4580","4230","3/17/2021"
"586","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","4100","4141","4100","3/17/2021"
"587","MADHYA PRADESH","Jabalpur","Paatan","White Peas","Other","FAQ","4570","4605","4580","3/17/2021"
"588","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3830","4010","3950","3/17/2021"
"589","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6835","8000","6920","3/17/2021"
"590","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4700","5300","5100","3/17/2021"
"591","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6850","6950","6895","3/17/2021"
"592","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7180","7310","7240","3/17/2021"
"593","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4800","5200","5000","3/17/2021"
"594","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4655","4950","4770","3/17/2021"
"595","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5750","5850","5800","3/17/2021"
"596","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7200","7240","7220","3/17/2021"
"597","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8240","8280","8260","3/17/2021"
"598","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","6260","6300","6280","3/17/2021"
"599","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6800","7000","6900","3/17/2021"
"600","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4870","4930","4900","3/17/2021"
"601","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4880","5090","4980","3/17/2021"
"602","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6700","6900","6800","3/17/2021"
"603","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4800","4900","4850","3/17/2021"
"604","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4750","4900","4850","3/17/2021"
"605","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4690","4965","4840","3/17/2021"
"606","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4900","4960","4950","3/17/2021"
"607","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6100","7200","6200","3/17/2021"
"608","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6270","6330","6300","3/17/2021"
"609","CHHATTISGARH","Dhamtari","Kurud","White Peas","White Peas","FAQ","3800","3800","3800","3/16/2021"
"610","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8200","8500","8400","3/16/2021"
"611","MADHYA PRADESH","Raisen","Bareli","White Peas","Other","FAQ","4163","4201","4182","3/16/2021"
"612","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","4000","5000","4800","3/16/2021"
"613","MADHYA PRADESH","Jabalpur","Paatan","White Peas","Other","FAQ","4545","4545","4545","3/16/2021"
"614","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3900","4025","3950","3/16/2021"
"615","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6840","8000","6925","3/16/2021"
"616","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4800","5400","5200","3/16/2021"
"617","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6850","6950","6900","3/16/2021"
"618","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7190","7320","7250","3/16/2021"
"619","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4800","5100","5000","3/16/2021"
"620","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4650","4900","4800","3/16/2021"
"621","","Gautam Budh Nagar","Dadri","White Peas","White Peas","FAQ","8030","8230","8130","3/16/2021"
"622","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5700","5850","5800","3/16/2021"
"623","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7240","7260","7250","3/16/2021"
"624","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","6260","6300","6280","3/16/2021"
"625","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","4900","4940","4921","3/16/2021"
"626","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6700","6800","6750","3/16/2021"
"627","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4800","5000","4900","3/16/2021"
"628","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4700","4995","4875","3/16/2021"
"629","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4800","4900","4850","3/16/2021"
"630","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7100","6950","3/16/2021"
"631","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6830","6850","6840","3/16/2021"
"632","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6275","6330","6300","3/16/2021"
"633","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8200","8600","8400","3/15/2021"
"634","MADHYA PRADESH","Mandla","Bichhiya","White Peas","White Peas","FAQ","4600","4600","4600","3/15/2021"
"635","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","4400","4495","4450","3/15/2021"
"636","MADHYA PRADESH","Jabalpur","Paatan","White Peas","Other","FAQ","4160","4610","4595","3/15/2021"
"637","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3800","3900","3850","3/15/2021"
"638","MADHYA PRADESH","Raisen","Udaipura","White Peas","Other","FAQ","4250","4480","4380","3/15/2021"
"639","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4800","5400","5200","3/15/2021"
"640","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6860","6940","6900","3/15/2021"
"641","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7200","7320","7260","3/15/2021"
"642","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4900","5200","5000","3/15/2021"
"643","","Gautam Budh Nagar","Dadri","White Peas","White Peas","FAQ","8000","8200","8100","3/15/2021"
"644","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5800","5950","5900","3/15/2021"
"645","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7220","7280","7250","3/15/2021"
"646","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8200","8350","8260","3/15/2021"
"647","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6800","7100","6925","3/15/2021"
"648","HIMACHAL PRADESH","Hamirpur","Hamirpur","White Peas","White Peas","FAQ","4900","5100","5000","3/15/2021"
"649","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4960","5030","4985","3/15/2021"
"650","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6600","6800","6700","3/15/2021"
"651","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4820","4900","4860","3/15/2021"
"652","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4700","4950","4800","3/15/2021"
"653","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4665","4920","4790","3/15/2021"
"654","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6600","7800","6700","3/15/2021"
"655","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4800","4850","4830","3/15/2021"
"656","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6800","7050","6975","3/15/2021"
"657","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6840","6860","6850","3/15/2021"
"658","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6575","6625","6600","3/15/2021"
"659","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","4000","4000","4000","3/14/2021"
"660","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4800","5100","5000","3/14/2021"
"661","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4800","5100","4960","3/14/2021"
"662","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5900","6050","6000","3/14/2021"
"663","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8200","8300","8250","3/14/2021"
"664","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6800","7100","6940","3/14/2021"
"665","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5050","5110","5092","3/14/2021"
"666","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4950","5040","4990","3/14/2021"
"667","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4790","4900","4850","3/14/2021"
"668","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4650","4900","4750","3/14/2021"
"669","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4525","4780","4660","3/14/2021"
"670","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6600","7800","6700","3/14/2021"
"671","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","4700","4800","4750","3/14/2021"
"672","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6900","7250","7000","3/14/2021"
"673","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6790","6810","6800","3/14/2021"
"674","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/13/2021"
"675","MADHYA PRADESH","Mandla","Mandla","White Peas","Other","FAQ","4100","4510","4100","3/13/2021"
"676","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3900","4025","3950","3/13/2021"
"677","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4800","5350","5200","3/13/2021"
"678","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6850","6950","6900","3/13/2021"
"679","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7200","7320","7260","3/13/2021"
"680","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","4900","5100","5000","3/13/2021"
"681","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4800","5100","4900","3/13/2021"
"682","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","5900","6050","6000","3/13/2021"
"683","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7230","7270","7250","3/13/2021"
"684","UTTAR PRADESH","Ghaziabad","Ghaziabad","White Peas","White Peas","FAQ","8200","8300","8250","3/13/2021"
"685","UTTAR PRADESH","Gonda","Gonda","White Peas","White Peas","FAQ","6680","6720","6700","3/13/2021"
"686","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6800","7000","6920","3/13/2021"
"687","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5300","5350","5322","3/13/2021"
"688","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4800","5000","4985","3/13/2021"
"689","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6700","6890","6800","3/13/2021"
"690","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4600","4800","4700","3/13/2021"
"691","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4500","4700","4625","3/13/2021"
"692","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6600","7800","6700","3/13/2021"
"693","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6900","7150","7000","3/13/2021"
"694","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6790","6810","6800","3/13/2021"
"695","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6700","6750","6720","3/13/2021"
"696","JHARKHAND","Lohardaga","Lohardaga","White Peas","White Peas","FAQ","8000","8400","8200","3/12/2021"
"697","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3900","4025","3950","3/12/2021"
"698","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6800","6965","6880","3/12/2021"
"699","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4900","5600","5400","3/12/2021"
"700","UTTAR PRADESH","Azamgarh","Azamgarh","White Peas","White Peas","FAQ","6875","6950","6910","3/12/2021"
"701","","Badaun","Badayoun","White Peas","White Peas","FAQ","5950","6020","5990","3/12/2021"
"702","UTTAR PRADESH","Ballia","Ballia","White Peas","White Peas","FAQ","7190","7320","7250","3/12/2021"
"703","HIMACHAL PRADESH","Hamirpur","Bharuasumerpur","White Peas","White Peas","FAQ","5000","5200","5100","3/12/2021"
"704","UTTAR PRADESH","Jhansi","Chirgaon","White Peas","White Peas","FAQ","4850","5200","4950","3/12/2021"
"705","","Gautam Budh Nagar","Dadri","White Peas","White Peas","FAQ","8000","8200","8100","3/12/2021"
"706","UTTAR PRADESH","Faizabad","Faizabad","White Peas","White Peas","FAQ","6175","6300","6200","3/12/2021"
"707","UTTAR PRADESH","Ghazipur","Gazipur","White Peas","White Peas","FAQ","7230","7270","7250","3/12/2021"
"708","UTTAR PRADESH","Gorakhpur","Gorakhpur","White Peas","White Peas","FAQ","6800","7100","6930","3/12/2021"
"709","UTTAR PRADESH","Jalaun (Orai)","Jalaun","White Peas","White Peas","FAQ","5270","5330","5311","3/12/2021"
"710","UTTAR PRADESH","Jhansi","Jhansi","White Peas","White Peas","FAQ","4890","5095","4990","3/12/2021"
"711","UTTAR PRADESH","Lucknow","Lucknow","White Peas","White Peas","FAQ","6700","6900","6800","3/12/2021"
"712","UTTAR PRADESH","Mahoba","Mahoba","White Peas","White Peas","FAQ","4720","4850","4790","3/12/2021"
"713","HIMACHAL PRADESH","Hamirpur","Maudaha","White Peas","White Peas","FAQ","4650","4850","4750","3/12/2021"
"714","UTTAR PRADESH","Jhansi","Moth","White Peas","White Peas","FAQ","4425","4685","4570","3/12/2021"
"715","HIMACHAL PRADESH","Hamirpur","Muskara","White Peas","White Peas","FAQ","4700","4800","4780","3/12/2021"
"716","UTTAR PRADESH","Gonda","Nawabganj","White Peas","White Peas","FAQ","6500","7800","6600","3/12/2021"
"717","UTTAR PRADESH","Jalaun (Orai)","Orai","White Peas","White Peas","FAQ","5000","5080","5050","3/12/2021"
"718","UTTAR PRADESH","Sonbhadra","Robertsganj","White Peas","White Peas","FAQ","6900","7165","7010","3/12/2021"
"719","UTTAR PRADESH","Siddharth Nagar","Soharatgarh","White Peas","White Peas","FAQ","6815","6835","6825","3/12/2021"
"720","UTTAR PRADESH","Unnao","Unnao","White Peas","White Peas","FAQ","6650","6725","6700","3/12/2021"
"721","CHHATTISGARH","Balrampur","Utraula","White Peas","White Peas","FAQ","6700","6800","6750","3/12/2021"
"722","MADHYA PRADESH","Panna","Panna","White Peas","Other","FAQ","3790","3919","3888","3/11/2021"
"723","UTTAR PRADESH","Maharajganj","Anandnagar","White Peas","White Peas","FAQ","6790","6955","6870","3/11/2021"
"724","UTTAR PRADESH","Auraiya","Auraiya","White Peas","White Peas","FAQ","4900","5600","5400","3/11/2021"
