"Sl no.","State Name","District Name","Market Name","Commodity","Variety","Grade","Min Price (Rs./Quintal)","Max Price (Rs./Quintal)","Modal Price (Rs./Quintal)","Price Date"
"494","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","3400","3600","3500","2/26/2021"
"495","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","400","500","500","2/26/2021"
"496","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","600","800","700","2/26/2021"
"497","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","400","600","500","2/26/2021"
"498","PUNJAB","Hoshiarpur","Hoshiarpur","Turnip","Other","FAQ","700","1000","800","2/26/2021"
"499","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","300","500","400","2/26/2021"
"500","PUNJAB","Jalandhar","Lohian Khas","Turnip","Other","FAQ","300","500","400","2/26/2021"
"501","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","500","800","700","2/26/2021"
"502","PUNJAB","Amritsar","Mehta","Turnip","Other","FAQ","200","200","200","2/26/2021"
"503","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Turnip","Other","FAQ","400","500","440","2/26/2021"
"504","","kapurthala","Phagwara","Turnip","Other","FAQ","247","247","247","2/26/2021"
"505","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","700","700","2/26/2021"
"506","PUNJAB","Hoshiarpur","Tanda Urmur","Turnip","Other","FAQ","500","700","600","2/26/2021"
"507","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","600","600","600","2/25/2021"
"508","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","1000","1000","1000","2/25/2021"
"509","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","500","600","550","2/25/2021"
"510","CHHATTISGARH","Bilaspur","Bilaspur","Turnip","Other","FAQ","600","800","700","2/25/2021"
"511","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","2/25/2021"
"512","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","800","1000","900","2/25/2021"
"513","HIMACHAL PRADESH","Kangra","Kangra(Baijnath)","Turnip","Other","FAQ","1200","1200","1200","2/25/2021"
"514","HIMACHAL PRADESH","Kangra","Kangra(Jaisinghpur)","Turnip","Other","FAQ","900","1000","950","2/25/2021"
"515","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","800","900","850","2/25/2021"
"516","HIMACHAL PRADESH","Shimla","Shimla","Turnip","Other","FAQ","1000","1200","1100","2/25/2021"
"517","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","800","1000","900","2/25/2021"
"518","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Turnip","FAQ","600","800","700","2/25/2021"
"519","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Turnip","Turnip","FAQ","600","800","700","2/25/2021"
"520","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","1000","1100","1050","2/25/2021"
"521","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","3200","3500","3400","2/25/2021"
"522","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","400","500","500","2/25/2021"
"523","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","700","1000","850","2/25/2021"
"524","PUNJAB","Gurdaspur","Dera Baba Nanak","Turnip","Other","FAQ","700","900","800","2/25/2021"
"525","PUNJAB","Hoshiarpur","Garh Shankar","Turnip","Turnip","FAQ","400","600","500","2/25/2021"
"526","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","400","600","500","2/25/2021"
"527","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","200","400","300","2/25/2021"
"528","PUNJAB","Jalandhar","Lohian Khas","Turnip","Other","FAQ","300","500","400","2/25/2021"
"529","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","500","800","750","2/25/2021"
"530","PUNJAB","Amritsar","Mehta","Turnip","Other","FAQ","200","200","200","2/25/2021"
"531","PUNJAB","Muktsar","Muktsar","Turnip","Turnip","FAQ","400","500","450","2/25/2021"
"532","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Turnip","Other","FAQ","400","500","440","2/25/2021"
"533","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","700","700","2/25/2021"
"534","PUNJAB","Tarntaran","Tarantaran","Turnip","Other","FAQ","400","500","400","2/25/2021"
"535","PUNJAB","Ferozpur","Zira","Turnip","Turnip","FAQ","1000","1500","1200","2/25/2021"
"536","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","600","600","600","2/24/2021"
"537","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","500","600","550","2/24/2021"
"538","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","2/24/2021"
"539","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","800","1000","900","2/24/2021"
"540","HIMACHAL PRADESH","Kangra","Kangra(Baijnath)","Turnip","Other","FAQ","1200","1400","1400","2/24/2021"
"541","HIMACHAL PRADESH","Kangra","Kangra(Jaisinghpur)","Turnip","Other","FAQ","900","1000","950","2/24/2021"
"542","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Turnip","Other","FAQ","600","800","700","2/24/2021"
"543","HIMACHAL PRADESH","Kangra","Kangra(Nagrota Bagwan)","Turnip","Other","FAQ","800","1000","900","2/24/2021"
"544","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","800","900","850","2/24/2021"
"545","HIMACHAL PRADESH","Shimla","Shimla","Turnip","Other","FAQ","1000","1200","1100","2/24/2021"
"546","HIMACHAL PRADESH","Una","Una","Turnip","Other","FAQ","500","600","550","2/24/2021"
"547","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Other","FAQ","500","700","600","2/24/2021"
"548","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Turnip","Turnip","FAQ","600","800","700","2/24/2021"
"549","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","800","1000","900","2/24/2021"
"550","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","3400","3600","3500","2/24/2021"
"551","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","400","500","500","2/24/2021"
"552","PUNJAB","Amritsar","Amritsar(Amritsar Mewa Mandi)","Turnip","Turnip","FAQ","100","300","200","2/24/2021"
"553","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","1000","1000","1000","2/24/2021"
"554","PUNJAB","Fatehgarh","Bassi Pathana","Turnip","Turnip","FAQ","500","500","500","2/24/2021"
"555","PUNJAB","Muktsar","Giddarbaha","Turnip","Turnip","FAQ","500","500","500","2/24/2021"
"556","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","400","600","500","2/24/2021"
"557","PUNJAB","Tarntaran","Harike","Turnip","Turnip","FAQ","300","400","300","2/24/2021"
"558","PUNJAB","Hoshiarpur","Hoshiarpur","Turnip","Other","FAQ","500","1000","900","2/24/2021"
"559","PUNJAB","Hoshiarpur","Hoshiarpur(Sham Churasi)","Turnip","Turnip","FAQ","1000","3000","2000","2/24/2021"
"560","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","600","1100","800","2/24/2021"
"561","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","500","700","650","2/24/2021"
"562","PUNJAB","Muktsar","Muktsar","Turnip","Turnip","FAQ","400","500","450","2/24/2021"
"563","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","700","700","700","2/24/2021"
"564","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","600","600","600","2/23/2021"
"565","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","400","400","400","2/23/2021"
"566","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","500","600","550","2/23/2021"
"567","HIMACHAL PRADESH","Chamba","Chamba","Turnip","Other","FAQ","800","1000","900","2/23/2021"
"568","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","500","700","600","2/23/2021"
"569","HIMACHAL PRADESH","Kangra","Kangra(Baijnath)","Turnip","Other","FAQ","1300","1400","1400","2/23/2021"
"570","HIMACHAL PRADESH","Kangra","Kangra(Jaisinghpur)","Turnip","Other","FAQ","900","1000","950","2/23/2021"
"571","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Turnip","Other","FAQ","600","800","700","2/23/2021"
"572","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","800","900","850","2/23/2021"
"573","HIMACHAL PRADESH","Una","Santoshgarh","Turnip","Other","FAQ","500","700","600","2/23/2021"
"574","HIMACHAL PRADESH","Shimla","Shimla","Turnip","Other","FAQ","1000","1500","1250","2/23/2021"
"575","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","700","900","800","2/23/2021"
"576","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Other","FAQ","500","700","600","2/23/2021"
"577","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Turnip","Turnip","FAQ","600","1000","800","2/23/2021"
"578","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","900","1100","1000","2/23/2021"
"579","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","3300","3500","3400","2/23/2021"
"580","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","400","500","500","2/23/2021"
"581","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","800","1000","900","2/23/2021"
"582","PUNJAB","Gurdaspur","Dera Baba Nanak","Turnip","Other","FAQ","600","800","700","2/23/2021"
"583","PUNJAB","Ferozpur","Ferozepur Cantt.","Turnip","Turnip","FAQ","500","600","550","2/23/2021"
"584","PUNJAB","Hoshiarpur","Garh Shankar","Turnip","Turnip","FAQ","400","600","500","2/23/2021"
"585","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","300","400","350","2/23/2021"
"586","PUNJAB","Tarntaran","Harike","Turnip","Turnip","FAQ","300","400","300","2/23/2021"
"587","PUNJAB","Hoshiarpur","Hoshiarpur","Turnip","Other","FAQ","500","900","800","2/23/2021"
"588","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","600","1200","900","2/23/2021"
"589","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","550","750","600","2/23/2021"
"590","PUNJAB","Tarntaran","Tarantaran","Turnip","Other","FAQ","400","400","400","2/23/2021"
"591","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","650","750","700","2/23/2021"
"592","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","600","600","600","2/22/2021"
"593","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","500","500","500","2/22/2021"
"594","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","500","600","550","2/22/2021"
"595","CHHATTISGARH","Bilaspur","Bilaspur","Turnip","Other","FAQ","700","900","800","2/22/2021"
"596","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","2/22/2021"
"597","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","1000","1000","1000","2/22/2021"
"598","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","700","1000","850","2/22/2021"
"599","HIMACHAL PRADESH","Kangra","Kangra(Baijnath)","Turnip","Other","FAQ","1200","1300","1200","2/22/2021"
"600","HIMACHAL PRADESH","Kangra","Kangra(Jaisinghpur)","Turnip","Other","FAQ","900","1000","950","2/22/2021"
"601","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Turnip","Other","FAQ","600","700","650","2/22/2021"
"602","HIMACHAL PRADESH","Kangra","Kangra(Nagrota Bagwan)","Turnip","Other","FAQ","900","1100","1000","2/22/2021"
"603","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","800","900","850","2/22/2021"
"604","HIMACHAL PRADESH","Shimla","Shimla","Turnip","Other","FAQ","1200","1400","1300","2/22/2021"
"605","HIMACHAL PRADESH","Shimla","Shimla and Kinnaur(Rampur)","Turnip","Other","FAQ","800","1000","900","2/22/2021"
"606","HIMACHAL PRADESH","Una","Una","Turnip","Other","FAQ","500","600","550","2/22/2021"
"607","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","800","1000","900","2/22/2021"
"608","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Turnip","Turnip","FAQ","500","600","550","2/22/2021"
"609","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","800","1000","900","2/22/2021"
"610","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","3400","3500","3450","2/22/2021"
"611","ODISHA","Nuapada","Khariar Road","Turnip","Other","FAQ","3000","3500","3500","2/22/2021"
"612","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","1000","1000","1000","2/22/2021"
"613","PUNJAB","Gurdaspur","Dera Baba Nanak","Turnip","Other","FAQ","600","800","700","2/22/2021"
"614","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","400","500","450","2/22/2021"
"615","PUNJAB","Hoshiarpur","Hoshiarpur","Turnip","Other","FAQ","500","800","700","2/22/2021"
"616","PUNJAB","Ludhiana","Jagraon","Turnip","Other","FAQ","600","800","700","2/22/2021"
"617","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","600","1200","900","2/22/2021"
"618","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","100","200","150","2/22/2021"
"619","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","550","750","600","2/22/2021"
"620","PUNJAB","Amritsar","Mehta","Turnip","Other","FAQ","200","200","200","2/22/2021"
"621","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","650","750","700","2/22/2021"
"622","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","600","600","600","2/21/2021"
"623","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","500","700","600","2/21/2021"
"624","HIMACHAL PRADESH","Kullu","Kullu","Turnip","Other","FAQ","1400","1600","1500","2/21/2021"
"625","HIMACHAL PRADESH","Una","Santoshgarh","Turnip","Other","FAQ","600","700","650","2/21/2021"
"626","PUNJAB","Moga","Dharamkot","Turnip","Other","FAQ","600","600","600","2/21/2021"
"627","PUNJAB","Hoshiarpur","Hoshiarpur","Turnip","Other","FAQ","400","700","600","2/21/2021"
"628","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","500","700","650","2/21/2021"
"629","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","700","700","2/21/2021"
"630","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","600","720","600","2/20/2021"
"631","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","400","400","400","2/20/2021"
"632","HARYANA","Kurukshetra","Shahabad","Turnip","Turnip","FAQ","300","300","300","2/20/2021"
"633","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","2/20/2021"
"634","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","800","1000","900","2/20/2021"
"635","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Turnip","Other","FAQ","500","600","550","2/20/2021"
"636","HIMACHAL PRADESH","Shimla","Shimla","Turnip","Other","FAQ","1000","1300","1150","2/20/2021"
"637","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","800","1000","900","2/20/2021"
"638","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Turnip","FAQ","500","600","550","2/20/2021"
"639","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Turnip","Turnip","FAQ","500","600","550","2/20/2021"
"640","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","900","1000","950","2/20/2021"
"641","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","500","600","600","2/20/2021"
"642","PUNJAB","Fatehgarh","Bassi Pathana","Turnip","Turnip","FAQ","500","500","500","2/20/2021"
"643","PUNJAB","Hoshiarpur","Garh Shankar","Turnip","Turnip","FAQ","500","650","600","2/20/2021"
"644","PUNJAB","Tarntaran","Harike","Turnip","Turnip","FAQ","300","400","300","2/20/2021"
"645","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","600","1000","800","2/20/2021"
"646","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","100","200","150","2/20/2021"
"647","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","500","700","650","2/20/2021"
"648","PUNJAB","Amritsar","Mehta","Turnip","Other","FAQ","200","200","200","2/20/2021"
"649","PUNJAB","Muktsar","Muktsar","Turnip","Turnip","FAQ","300","400","350","2/20/2021"
"650","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","600","600","600","2/19/2021"
"651","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","500","700","600","2/19/2021"
"652","HARYANA","Kurukshetra","Shahabad","Turnip","Turnip","FAQ","300","300","300","2/19/2021"
"653","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","500","700","600","2/19/2021"
"654","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","2/19/2021"
"655","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","800","1000","900","2/19/2021"
"656","HIMACHAL PRADESH","Kangra","Kangra(Nagrota Bagwan)","Turnip","Other","FAQ","900","1000","950","2/19/2021"
"657","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","800","1000","900","2/19/2021"
"658","HIMACHAL PRADESH","Shimla","Shimla","Turnip","Other","FAQ","1000","1200","1100","2/19/2021"
"659","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","800","1000","900","2/19/2021"
"660","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Turnip","FAQ","500","600","550","2/19/2021"
"661","JAMMU AND KASHMIR","Anantnag","Kulgam","Turnip","Turnip","FAQ","1200","1200","1200","2/19/2021"
"662","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Turnip","Turnip","FAQ","500","600","550","2/19/2021"
"663","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","900","1000","950","2/19/2021"
"664","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","3000","3500","3200","2/19/2021"
"665","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","400","500","500","2/19/2021"
"666","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","700","700","700","2/19/2021"
"667","PUNJAB","Gurdaspur","Batala","Turnip","Turnip","FAQ","400","400","400","2/19/2021"
"668","PUNJAB","Ferozpur","Firozepur City","Turnip","Other","FAQ","600","700","650","2/19/2021"
"669","PUNJAB","Hoshiarpur","Garh Shankar","Turnip","Turnip","FAQ","400","600","500","2/19/2021"
"670","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","400","600","500","2/19/2021"
"671","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","600","900","800","2/19/2021"
"672","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","300","500","400","2/19/2021"
"673","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","700","900","800","2/19/2021"
"674","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","450","800","600","2/19/2021"
"675","PUNJAB","Muktsar","Muktsar","Turnip","Turnip","FAQ","300","400","350","2/19/2021"
"676","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Turnip","Other","FAQ","400","500","440","2/19/2021"
"677","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","600","600","2/19/2021"
"678","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","700","800","750","2/19/2021"
"679","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","600","720","720","2/18/2021"
"680","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","1000","1000","1000","2/18/2021"
"681","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","500","700","600","2/18/2021"
"682","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1000","1000","2/18/2021"
"683","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","800","1000","900","2/18/2021"
"684","HIMACHAL PRADESH","Kangra","Kangra(Nagrota Bagwan)","Turnip","Other","FAQ","800","1000","900","2/18/2021"
"685","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","800","1000","900","2/18/2021"
"686","HIMACHAL PRADESH","Shimla","Shimla","Turnip","Other","FAQ","600","1100","900","2/18/2021"
"687","HIMACHAL PRADESH","Una","Una","Turnip","Other","FAQ","500","600","550","2/18/2021"
"688","JAMMU AND KASHMIR","Jammu","Batote","Turnip","Other","FAQ","900","1100","1000","2/18/2021"
"689","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Turnip","FAQ","500","600","550","2/18/2021"
"690","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Turnip","Turnip","FAQ","300","400","350","2/18/2021"
"691","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","900","1000","950","2/18/2021"
"692","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","3300","3500","3400","2/18/2021"
"693","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","500","600","600","2/18/2021"
"694","PUNJAB","Fatehgarh","Bassi Pathana","Turnip","Turnip","FAQ","500","500","500","2/18/2021"
"695","PUNJAB","Gurdaspur","Dera Baba Nanak","Turnip","Other","FAQ","500","700","600","2/18/2021"
"696","PUNJAB","Ferozpur","Ferozepur Cantt.","Turnip","Turnip","FAQ","500","600","550","2/18/2021"
"697","PUNJAB","Ferozpur","Firozepur City","Turnip","Other","FAQ","500","800","650","2/18/2021"
"698","PUNJAB","Hoshiarpur","Garh Shankar","Turnip","Other","FAQ","400","600","600","2/18/2021"
"699","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","600","900","800","2/18/2021"
"700","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","700","900","800","2/18/2021"
"701","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","550","650","600","2/18/2021"
"702","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Turnip","Other","FAQ","400","500","430","2/18/2021"
"703","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","600","700","700","2/18/2021"
"704","PUNJAB","Tarntaran","Tarantaran","Turnip","Other","FAQ","400","600","500","2/18/2021"
"705","","Gautam Budh Nagar","Dadri","Turnip","Turnip","FAQ","730","830","780","2/18/2021"
"706","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","650","650","650","2/17/2021"
"707","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","400","600","500","2/17/2021"
"708","HARYANA","Kurukshetra","Shahabad","Turnip","Turnip","FAQ","350","350","350","2/17/2021"
"709","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","500","700","600","2/17/2021"
"710","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1100","1050","2/17/2021"
"711","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","1000","1000","1000","2/17/2021"
"712","HIMACHAL PRADESH","Kangra","Kangra(Jassour)","Turnip","Other","FAQ","500","600","550","2/17/2021"
"713","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","800","1000","900","2/17/2021"
"714","HIMACHAL PRADESH","Shimla","Shimla and Kinnaur(Rampur)","Turnip","Other","FAQ","800","1000","900","2/17/2021"
"715","JAMMU AND KASHMIR","Kathua","Kathua","Turnip","Other","FAQ","500","600","550","2/17/2021"
"716","JAMMU AND KASHMIR","Anantnag","Kulgam","Turnip","Turnip","FAQ","970","1030","1000","2/17/2021"
"717","JAMMU AND KASHMIR","Jammu","Narwal Jammu (F&V)","Turnip","Turnip","FAQ","400","500","450","2/17/2021"
"718","JAMMU AND KASHMIR","Srinagar","Parimpore","Turnip","Other","FAQ","800","900","850","2/17/2021"
"719","MEGHALAYA","East Khasi Hills","Shillong","Turnip","Turnip","FAQ","3300","3500","3400","2/17/2021"
"720","PUNJAB","Jalandhar","Adampur","Turnip","Other","FAQ","400","500","500","2/17/2021"
"721","PUNJAB","Barnala","Barnala","Turnip","Other","FAQ","1000","1000","1000","2/17/2021"
"722","PUNJAB","Fatehgarh","Bassi Pathana","Turnip","Turnip","FAQ","500","500","500","2/17/2021"
"723","PUNJAB","Gurdaspur","Dera Baba Nanak","Turnip","Other","FAQ","400","600","500","2/17/2021"
"724","PUNJAB","Ferozpur","Ferozepur Cantt.","Turnip","Turnip","FAQ","500","600","550","2/17/2021"
"725","PUNJAB","Ferozpur","Firozepur City","Turnip","Other","FAQ","600","700","650","2/17/2021"
"726","PUNJAB","Hoshiarpur","Garh Shankar","Turnip","Turnip","FAQ","400","600","500","2/17/2021"
"727","PUNJAB","Gurdaspur","Gurdaspur","Turnip","Other","FAQ","1000","1200","1100","2/17/2021"
"728","PUNJAB","Tarntaran","Harike","Turnip","Turnip","FAQ","300","400","300","2/17/2021"
"729","PUNJAB","Hoshiarpur","Hoshiarpur","Turnip","Other","FAQ","800","1400","1200","2/17/2021"
"730","PUNJAB","Fazilka","Jalalabad","Turnip","Turnip","FAQ","500","500","500","2/17/2021"
"731","PUNJAB","Jalandhar","Jalandhar City(Jalandhar)","Turnip","Turnip","FAQ","600","800","700","2/17/2021"
"732","PUNJAB","Ludhiana","Khanna","Turnip","Other","FAQ","300","500","400","2/17/2021"
"733","PUNJAB","Moga","Kot ise Khan","Turnip","Other","FAQ","800","1000","900","2/17/2021"
"734","PUNJAB","Sangrur","Malerkotla","Turnip","Other","FAQ","750","1100","900","2/17/2021"
"735","PUNJAB","Muktsar","Malout","Turnip","Turnip","FAQ","400","700","600","2/17/2021"
"736","PUNJAB","Nawanshahr","Nawan Shahar(Subzi Mandi)","Turnip","Other","FAQ","400","500","460","2/17/2021"
"737","PUNJAB","Sangrur","Sangrur","Turnip","Other","FAQ","500","500","500","2/17/2021"
"738","HARYANA","Yamuna Nagar","Chhachrauli","Turnip","Turnip","FAQ","600","600","600","2/16/2021"
"739","HARYANA","Ambala","Naraingarh","Turnip","Turnip","FAQ","300","300","300","2/16/2021"
"740","HIMACHAL PRADESH","Kullu","Bhuntar","Turnip","Other","FAQ","500","800","650","2/16/2021"
"741","HIMACHAL PRADESH","Hamirpur","Hamirpur","Turnip","Other","FAQ","1000","1100","1050","2/16/2021"
"742","HIMACHAL PRADESH","Hamirpur","Hamirpur(Nadaun)","Turnip","Other","FAQ","900","1000","950","2/16/2021"
"743","HIMACHAL PRADESH","Kangra","Kangra","Turnip","Other","FAQ","800","1000","900","2/16/2021"
"744","HIMACHAL PRADESH","Kangra","Palampur","Turnip","Other","FAQ","800","900","850","2/16/2021"
